01955;Rue de la Forêt                         ;RUE DE LA FORET                         ;FORET     ;32913; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE DE LA FORET               
01956;Rue de la Gare                          ;RUE DE LA GARE                          ;GARE      ;32914; ;N;          ;?;04.02.2003;CR; ;163 ; ;00059; ;N;RUE DE LA GARE                
01957;Rue de la Montée                        ;RUE DE LA MONTEE                        ;MONTEE    ;32921; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE DE LA MONTEE              
01958;Al Strooss                              ;AL STROOSS                              ;STROOSS   ;32923; ;N;          ;?;14.05.2004;  ;?;    ;?;00059; ;N;Al Strooss                    
01959;Rue de la Vallée                        ;RUE DE LA VALLEE                        ;VALLEE    ;32927; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE DE LA VALLEE              
01960;Rue de Luxembourg                       ;RUE DE LUXEMBOURG                       ;LUXEMBOURG;32919; ;N;          ;?;04.02.2003;N ; ;4   ; ;00059; ;N;RUE DE LUXEMBOURG             
01961;Rue de Roedgen                          ;RUE DE ROEDGEN                          ;ROEDGEN   ;32924; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE DE ROEDGEN                
01962;Rue des Champs                          ;RUE DES CHAMPS                          ;CHAMPS    ;32907; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE DES CHAMPS                
01963;Rue des Prés                            ;RUE DES PRES                            ;PRES      ;10740; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE DES PRES                  
01964;Rue des Roses                           ;RUE DES ROSES                           ;ROSES     ;32925; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE DES ROSES                 
01965;Rue du Chemin de Fer                    ;RUE DU CHEMIN DE FER                    ;CHEMIN    ;32912; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE DU CHEMIN DE FER          
01966;Rue du Cimetière                        ;RUE DU CIMETIERE                        ;CIMETIERE ;32908; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE DU CIMETIERE              
01967;Rue du Lavoir                           ;RUE DU LAVOIR                           ;LAVOIR    ;32918; ;N;          ;?;04.02.2003;CR; ;163 ; ;00059; ;N;RUE DU LAVOIR                 
01968;Rue Schléiwenhaff                       ;RUE SCHLEIWENHAFF                       ;SCHLEIWENH;32926; ;N;          ;?;05.01.2006;  ;?;    ;?;00059; ;N;Rue Schléiwenhaff             
01969;Rue Ehs                                 ;RUE EHS                                 ;EHS       ;32909; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE EHS                       
01970;Rue Eich                                ;RUE EICH                                ;EICH      ;32910; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE EICH                      
01971;Rue Fronzel                             ;RUE FRONZEL                             ;FRONZEL   ;11761; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE FRONZEL                   
01972;Rue Gruefwiss                           ;RUE GRUEFWISS                           ;GRUEFWISS ;11247; ;N;          ;?;04.02.2003;  ;?;    ;?;00059; ;N;RUE GRUEFWISS                 
07367;Rue de Merl                             ;RUE DE MERL                             ;MERL      ;61545; ;N;          ;?;26.02.2004;  ;?;    ;?;00059; ;N;RUE DE MERL                   
07538;Domaine Kierchepad                      ;DOMAINE KIERCHEPAD                      ;KIERCHEPAD;     ;?;N;          ;?;03.07.2003;  ;?;    ;?;00059; ;N;Domaine Kierchepad            
08036;Rue Drosbach                            ;RUE DROSBACH                            ;DROSBACH  ;     ;?;N;          ;?;28.11.2006;  ;?;    ;?;00059; ;N;Rue Drosbach                  
08037;Rue Nicolas Brosius                     ;RUE NICOLAS BROSIUS                     ;BROSIUS   ;     ;?;N;          ;?;28.11.2006;  ;?;    ;?;00059; ;N;Rue Nicolas Brosius           
08038;Rue Léon Laval                          ;RUE LEON LAVAL                          ;LAVAL     ;     ;?;N;          ;?;28.11.2006;  ;?;    ;?;00059; ;N;Rue Léon Laval                
08135;Rue du Château d'Eau                    ;RUE DU CHATEAU D'EAU                    ;CHATEAU   ;     ;?;N;          ;?;05.09.2007;  ;?;    ;?;00059; ;N;Rue du Château d'Eau          
08136;Rue de la Poudrerie                     ;RUE DE LA POUDRERIE                     ;POUDRERIE ;     ;?;N;          ;?;01.03.2011;  ;?;    ;?;00059; ;N;Rue de la Poudrerie           
08217;Domaine Schaefert                       ;DOMAINE SCHAEFERT                       ;SCHAEFERT ;     ;?;N;          ;?;12.02.2008;  ;?;    ;?;00059; ;N;Domaine Schaefert             
09001;Eelchesgewan                            ;EELCHESGEWAN                            ;EELCHESGE ;     ;?;N;          ;?;22.08.2016;  ;?;    ;?;00059; ;N;Eelchesgewan                  
09002;Schoofswee                              ;SCHOOFSWEE                              ;SCHOOFSWE ;     ;?;N;          ;?;22.08.2016;  ;?;    ;?;00059; ;N;Schoofswee                    
09648;Chemin Brommesheck                      ;CHEMIN BROMMESHECK                      ;BROMMES   ;     ;?;N;          ;?;07.02.2022;  ;?;    ;?;00059; ;N;Chemin Brommesheck            
01976;Am Haff                                 ;AM HAFF                                 ;HAFF      ;14230; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;AM HAFF                       
01977;Rue Brementrausch                       ;RUE BREMENTRAUSCH                       ;BREMENTRA ;11405; ;N;          ;?;15.02.2001;  ;?;    ;?;00060; ;N;Rue Brementrausch             
01978;Cité Raedelsbesch                       ;CITE RAEDELSBESCH                       ;RAEDELSBES;31457; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;CITE RAEDELSBESCH             
01979;Fassburgergronn                         ;FASSBURGERGRONN                         ;FASSBURGER;13958; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;FASSBURGERGRONN               
01980;Op Felsduerf                            ;OP FELSDUERF                            ;FELSDUERF ;11633; ;N;          ;?;15.02.2001;  ;?;    ;?;00060; ;N;Op Felsduerf                  
01981;Grand-Rue                               ;GRAND-RUE                               ;GRAND-RUE ;13317; ;N;          ;?;04.02.2003;N ; ;13  ; ;00060; ;N;GRAND-RUE                     
01982;Lameschmillen                           ;LAMESCHMILLEN                           ;LAMESCHMIL;23302; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;LAMESCHMILLEN                 
01983;Rue Basse                               ;RUE BASSE                               ;BASSE     ;13311; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;RUE BASSE                     
01984;Rue de l'Ecole                          ;RUE DE L'ECOLE                          ;ECOLE     ;13313; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;RUE DE L'ECOLE                
01985;Rue de l'Eglise                         ;RUE DE L'EGLISE                         ;EGLISE    ;13314; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;RUE DE L'EGLISE               
01986;Rue de la Forêt                         ;RUE DE LA FORET                         ;FORET     ;13316; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;RUE DE LA FORET               
01987;Rue de Noertzange                       ;RUE DE NOERTZANGE                       ;NOERTZANGE;13318; ;N;          ;?;04.02.2003;CR; ;164 ; ;00060; ;N;RUE DE NOERTZANGE             
01988;Rue de Schifflange                      ;RUE DE SCHIFFLANGE                      ;SCHIFFLANG;13320; ;N;          ;?;04.02.2003;CR; ;164 ; ;00060; ;N;RUE DE SCHIFFLANGE            
01989;Rue des Champs                          ;RUE DES CHAMPS                          ;CHAMPS    ;13312; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;RUE DES CHAMPS                
01990;Rue des Fleurs                          ;RUE DES FLEURS                          ;FLEURS    ;13315; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;RUE DES FLEURS                
01991;Rue des Prés                            ;RUE DES PRES                            ;PRES      ;13319; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;RUE DES PRES                  
01992;Steewee                                 ;STEEWEE                                 ;STEEWEE   ;11201; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;STEEWEE                       
01993;Um Furtwee                              ;UM FURTWEE                              ;FURTWEE   ;11634; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;UM FURTWEE                    
01994;Um Waisseraech                          ;UM WAISSERAECH                          ;WAISSERAEC;14231; ;N;          ;?;04.02.2003;  ;?;    ;?;00060; ;N;UM WAISSERAECH                
01995;Biirkewee                               ;BIIRKEWEE                               ;BIIRKEWEE ;51519; ;N;          ;?;04.02.2003;  ;?;    ;?;00061; ;N;BIIRKEWEE                     
01996;Foetzerkopp                             ;FOETZERKOPP                             ;FOETZERKOP;16408; ;N;          ;?;04.02.2003;  ;?;    ;?;00061; ;N;FOETZERKOPP                   
01997;Rue Belle-Vue                           ;RUE BELLE-VUE                           ;BELLE-VUE ;13849; ;N;          ;?;04.02.2003;  ;?;    ;?;00061; ;N;RUE BELLE-VUE                 
01998;Rue de l'Avenir                         ;RUE DE L'AVENIR                         ;AVENIR    ;14895; ;N;          ;?;04.02.2003;  ;?;    ;?;00061; ;N;RUE DE L'AVENIR               
01999;Rue de l'Industrie                      ;RUE DE L'INDUSTRIE                      ;INDUSTRIE ;11795; ;N;          ;?;04.02.2003;  ;?;    ;?;00061; ;N;RUE DE L'INDUSTRIE            
02000;Rue des Artisans                        ;RUE DES ARTISANS                        ;ARTISANS  ;11797; ;N;          ;?;04.02.2003;  ;?;    ;?;00061; ;N;RUE DES ARTISANS              
02001;Rue du Brill                            ;RUE DU BRILL                            ;BRILL     ;13851; ;N;          ;?;04.02.2003;CR; ;164 ; ;00061; ;N;RUE DU BRILL                  
02002;Rue du Commerce                         ;RUE DU COMMERCE                         ;COMMERCE  ;11796; ;N;          ;?;04.02.2003;  ;?;    ;?;00061; ;N;RUE DU COMMERCE               
02003;Rue Jean-Pierre Bicheler                ;RUE JEAN-PIERRE BICHELER                ;BICHELER  ;13850; ;N;          ;?;04.02.2003;CR; ;164 ; ;00061; ;N;RUE JEAN-PIERRE BICHELER      
02004;Rue Theodore de Wacquant                ;RUE THEODORE DE WACQUANT                ;WACQUANT  ;13852; ;N;          ;?;08.09.2005;  ;?;    ;?;00061; ;N;RUE THEODORE DE WACQUANT      
02005;Sonnestrooss                            ;SONNESTROOSS                            ;SONNESTROO;13398; ;N;          ;?;04.02.2003;  ;?;    ;?;00061; ;N;SONNESTROOSS                  
02006;Am Rousegaertchen                       ;AM ROUSEGAERTCHEN                       ;ROUSEGAERT;11600; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;AM ROUSEGAERTCHEN             
02010;Beschgaessel                            ;BESCHGAESSEL                            ;BESCHGAESS;81560; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;BESCHGAESSEL                  
02011;Biedergaass                             ;BIEDERGAASS                             ;BIEDERGAAS;13956; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;BIEDERGAASS                   
02012;Cité Jacques Steichen                   ;CITE JACQUES STEICHEN                   ;STEICHEN  ;21444; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;CITE JACQUES STEICHEN         
02013;Cité Molter                             ;CITE MOLTER                             ;MOLTER    ;21494; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;CITE MOLTER                   
02014;Grand-Rue                               ;GRAND-RUE                               ;GRAND-RUE ;13911; ;N;          ;?;04.02.2003;CR; ;164 ; ;00062; ;N;GRAND-RUE                     
02015;Lannewee                                ;LANNEWEE                                ;LANNEWEE  ;10942; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;LANNEWEE                      
02016;Op Blach                                ;OP BLACH                                ;BLACH     ;11152; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;OP BLACH                      
02017;Op Dirbett                              ;OP DIRBETT                              ;DIRBETT   ;11603; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;OP DIRBETT                    
02018;Op Feileschter                          ;OP FEILESCHTER                          ;FEILESCHTE;11234; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;OP FEILESCHTER                
02019;Op Feileschterkeppchen                  ;OP FEILESCHTERKEPPCHEN                  ;FEILESCHTE;11697; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;OP FEILESCHTERKEPPCHEN        
02020;Parkstrooss                             ;PARKSTROOSS                             ;PARKSTROOS;13957; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;PARKSTROOSS                   
02021;Reimerwee                               ;REIMERWEE                               ;REIMERWEE ;13955; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;REIMERWEE                     
02022;Rue Arthur Thinnes                      ;RUE ARTHUR THINNES                      ;THINNES   ;10091; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE ARTHUR THINNES            
02023;Rue d'Ehlerange                         ;RUE D'EHLERANGE                         ;EHLERANGE ;13907; ;N;          ;?;04.02.2003;CR; ;172 ; ;00062; ;N;RUE D'EHLERANGE               
02024;Rue d'Esch                              ;RUE D'ESCH                              ;ESCH      ;13908; ;N;          ;?;04.02.2003;CR; ;106 ; ;00062; ;N;RUE D'ESCH                    
02025;Rue de l'Eglise                         ;RUE DE L'EGLISE                         ;EGLISE    ;13906; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE DE L'EGLISE               
02026;Rue de la Colline                       ;RUE DE LA COLLINE                       ;COLLINE   ;13904; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE DE LA COLLINE             
02027;Rue de Limpach                          ;RUE DE LIMPACH                          ;LIMPACH   ;13916; ;N;          ;?;04.02.2003;CR; ;106 ; ;00062; ;N;RUE DE LIMPACH                
02028;Rue de Neudorf                          ;RUE DE NEUDORF                          ;NEUDORF   ;13917; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE DE NEUDORF                
02029;Rue de Pontpierre                       ;RUE DE PONTPIERRE                       ;PONTPIERRE;13919; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE DE PONTPIERRE             
02030;Rue de Reckange                         ;RUE DE RECKANGE                         ;RECKANGE  ;13921; ;N;          ;?;04.02.2003;CR; ;172 ; ;00062; ;N;RUE DE RECKANGE               
02031;Rue des Bois                            ;RUE DES BOIS                            ;BOIS      ;13901; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE DES BOIS                  
02032;Rue des Champs                          ;RUE DES CHAMPS                          ;CHAMPS    ;13902; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE DES CHAMPS                
02033;Rue des Fleurs                          ;RUE DES FLEURS                          ;FLEURS    ;13909; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE DES FLEURS                
02034;Rue des Jardins                         ;RUE DES JARDINS                         ;JARDINS   ;13913; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE DES JARDINS               
02035;Rue des Prés                            ;RUE DES PRES                            ;PRES      ;13920; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE DES PRES                  
02036;Rue du Cimetière                        ;RUE DU CIMETIERE                        ;CIMETIERE ;13903; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE DU CIMETIERE              
02037;Rue Kiemel                              ;RUE KIEMEL                              ;KIEMEL    ;13915; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE KIEMEL                    
02038;Rue Mauserueck                          ;RUE MAUSERUECK                          ;MAUSERUECK;51682; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE MAUSERUECK                
02039;Rue Neuve                               ;RUE NEUVE                               ;NEUVE     ;13918; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;RUE NEUVE                     
02007;Am Weier                                ;AM WEIER                                ;WEIER     ;14223; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;AM WEIER                      
02008;An Arzemt                               ;AN ARZEMT                               ;ARZEMT    ;11601; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;AN ARZEMT                     
02009;An der Kehl                             ;AN DER KEHL                             ;KEHL      ;11602; ;N;          ;?;04.02.2003;  ;?;    ;?;00062; ;N;AN DER KEHL                   
07387;Place des Martyrs                       ;PLACE DES MARTYRS                       ;MARTYRS   ;13924; ;N;          ;?;25.10.2005;  ;?;    ;?;00062; ;N;PLACE DES MARTYRS             
07874;Zone Industrielle ZARE                  ;ZONE INDUSTRIELLE ZARE                  ;ZARE      ;     ;?;N;          ;?;08.09.2005;  ;?;    ;?;00062; ;N;Zone Industrielle ZARE        
08913;Bei der Kazebaach                       ;BEI DER KAZEBAACH                       ;KAZEBAACH ;     ;?;N;          ;?;01.10.2015;  ;?;    ;?;00062; ;N;Bei der Kazebaach             
09575;Beim Plateweier                         ;BEIM PLATEWEIER                         ;PLATEWEIER;     ;?;N;          ;?;06.04.2021;  ;?;    ;?;00062; ;N;Beim Plateweier               
02040;Am Armschlag                            ;AM ARMSCHLAG                            ;ARMSCHLAG ;10941; ;N;          ;?;04.02.2003;  ;?;    ;?;00063; ;N;AM ARMSCHLAG                  
02041;Am Bockelsfeld                          ;AM BOCKELSFELD                          ;BOCKELSFEL;10685; ;N;          ;?;04.02.2003;  ;?;    ;?;00063; ;N;AM BOCKELSFELD                
02042;Grand-Rue                               ;GRAND-RUE                               ;GRAND-RUE ;14311; ;N;          ;?;04.02.2003;N ; ;13  ; ;00063; ;N;GRAND-RUE                     
02043;Huelgaass                               ;HUELGAASS                               ;HUELGAASS ;28421; ;N;          ;?;04.02.2003;  ;?;    ;?;00063; ;N;HUELGAASS                     
02044;Rue d'Esch                              ;RUE D'ESCH                              ;ESCH      ;14308; ;N;          ;?;04.02.2003;CR; ;169 ; ;00063; ;N;RUE D'ESCH                    
02045;Rue d'Europe                            ;RUE D'EUROPE                            ;EUROPE    ;14309; ;N;          ;?;04.02.2003;N ; ;4   ; ;00063; ;N;RUE D'EUROPE                  
02046;Rue de l'Ecole                          ;RUE DE L'ECOLE                          ;ECOLE     ;14307; ;N;          ;?;04.02.2003;  ;?;    ;?;00063; ;N;RUE DE L'ECOLE                
02047;Rue de Luxembourg                       ;RUE DE LUXEMBOURG                       ;LUXEMBOURG;14312; ;N;          ;?;04.02.2003;CR; ;169 ; ;00063; ;N;RUE DE LUXEMBOURG             
02048;Rue de Mondercange                      ;RUE DE MONDERCANGE                      ;MONDERCANG;14313; ;N;          ;?;04.02.2003;  ;?;    ;?;00063; ;N;RUE DE MONDERCANGE            
02049;Rue de Schifflange                      ;RUE DE SCHIFFLANGE                      ;SCHIFFLANG;14314; ;N;          ;?;04.02.2003;CR; ;169 ; ;00063; ;N;RUE DE SCHIFFLANGE            
02050;Rue des Forges                          ;RUE DES FORGES                          ;FORGES    ;14310; ;N;          ;?;04.02.2003;  ;?;    ;?;00063; ;N;RUE DES FORGES                
09042;Am Aker                                 ;AM AKER                                 ;AKER      ;     ;?;N;          ;?;14.02.2017;  ;?;    ;?;00064; ;N;Am Aker                       
09043;Rue Marcel Ernzer                       ;RUE MARCEL ERNZER                       ;ERNZER    ;     ;?;N;          ;?;14.02.2017;  ;?;    ;?;00064; ;N;Rue Marcel Ernzer             
09044;Rue Sainte-Barbe                        ;RUE SAINTE-BARBE                        ;SAINTE-BAR;     ;?;N;          ;?;14.02.2017;  ;?;    ;?;00064; ;N;Rue Sainte-Barbe              
02051;Avenue de la Gare                       ;AVENUE DE LA GARE                       ;GARE      ;14835; ;N;          ;?;04.02.2003;CR; ;177 ; ;00064; ;N;AVENUE DE LA GARE             
02052;Echelsbaach                             ;ECHELSBAACH                             ;ECHELSBAAC;21544; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;ECHELSBAACH                   
02053;Grand-Rue                               ;GRAND-RUE                               ;GRAND-RUE ;14836; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;GRAND-RUE                     
02054;Grousswiss                              ;GROUSSWISS                              ;GROUSSWISS;21545; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;GROUSSWISS                    
02055;Millebaach                              ;MILLEBAACH                              ;MILLEBAACH;21546; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;MILLEBAACH                    
02056;Rue op den Gehren                       ;RUE OP DEN GEHREN                       ;GEHREN    ;10681; ;N;          ;?;03.05.2000;  ;?;    ;?;00064; ;N;Rue op den Gehren             
02057;Route de Luxembourg                     ;ROUTE DE LUXEMBOURG                     ;LUXEMBOURG;14837; ;N;          ;?;04.02.2003;N ; ;5   ; ;00064; ;N;ROUTE DE LUXEMBOURG           
02058;Rue de l'Eglise                         ;RUE DE L'EGLISE                         ;EGLISE    ;14833; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE DE L'EGLISE               
02059;Rue de la Fontaine                      ;RUE DE LA FONTAINE                      ;FONTAINE  ;14834; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE DE LA FONTAINE            
02060;Rue de la Maragole                      ;RUE DE LA MARAGOLE                      ;MARAGOLE  ;14838; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE DE LA MARAGOLE            
02061;Rue de la Montagne                      ;RUE DE LA MONTAGNE                      ;MONTAGNE  ;14839; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE DE LA MONTAGNE            
02062;Rue de la Providence                    ;RUE DE LA PROVIDENCE                    ;PROVIDENCE;14844; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE DE LA PROVIDENCE          
02063;Rue des Prés                            ;RUE DES PRES                            ;PRES      ;14843; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE DES PRES                  
02064;Rue du Moulin                           ;RUE DU MOULIN                           ;MOULIN    ;14840; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE DU MOULIN                 
02065;Rue du Titelberg                        ;RUE DU TITELBERG                        ;TITELBERG ;14847; ;N;          ;?;04.02.2003;CR; ;177 ; ;00064; ;N;RUE DU TITELBERG              
02066;Rue du Vieux Moulin                     ;RUE DU VIEUX MOULIN                     ;MOULIN    ;14841; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE DU VIEUX MOULIN           
02067;Rue Jean Thill                          ;RUE JEAN THILL                          ;THILL     ;14845; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE JEAN THILL                
02068;Rue Jean-Pierre Kirchen                 ;RUE JEAN-PIERRE KIRCHEN                 ;KIRCHEN   ;14727; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE JEAN-PIERRE KIRCHEN       
02069;Rue Mathias Heinen                      ;RUE MATHIAS HEINEN                      ;HEINEN    ;10680; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE MATHIAS HEINEN            
02070;Rue Neuve                               ;RUE NEUVE                               ;NEUVE     ;14842; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE NEUVE                     
02071;Rue Nicolas Thill                       ;RUE NICOLAS THILL                       ;THILL     ;10682; ;N;          ;?;04.02.2003;  ;?;    ;?;00064; ;N;RUE NICOLAS THILL             
06659;Rue des Ecoles                          ;RUE DES ECOLES                          ;ECOLES    ;10461; ;N;          ;?;02.05.2000;  ;?;    ;?;00064; ;N;Rue des Ecoles                
06703;Beim Fuhsbusch                          ;BEIM FUHSBUSCH                          ;FUHSBUSCH ;     ;?;O;          ;?;23.05.2000;  ;?;    ;?;00064; ;N;Beim Fuhsbusch                
08132;Rue Marcel Schintgen                    ;RUE MARCEL SCHINTGEN                    ;SCHINTGEN ;     ;?;N;          ;?;08.08.2007;  ;?;    ;?;00064; ;N;Rue Marcel Schintgen          
08327;Rue du Lycée                            ;RUE DU LYCEE                            ;LYCEE     ;     ;?;N;          ;?;25.11.2008;  ;?;    ;?;00064; ;N;Rue du Lycée                  
08329;Square François Ney                     ;SQUARE FRANCOIS NEY                     ;NEY       ;     ;?;N;          ;?;25.11.2008;  ;?;    ;?;00064; ;N;Square François Ney           
08534;Avenue de l'Europe                      ;AVENUE DE L'EUROPE                      ;EUROPE    ;     ;?;N;          ;?;10.05.2011;  ;?;    ;?;00064; ;N;Avenue de l'Europe            
09039;Um Wäschbuer                            ;UM WASCHBUER                            ;WAESCHBUE ;     ;?;N;          ;?;14.02.2017;  ;?;    ;?;00064; ;N;Um Wäschbuer                  
09040;Rue René Putzeys                        ;RUE RENE PUTZEYS                        ;PUTZEYS   ;     ;?;N;          ;?;14.02.2017;  ;?;    ;?;00064; ;N;Rue René Putzeys              
09041;An den Atzéngen                         ;AN DEN ATZENGEN                         ;ATZENGEN  ;     ;?;N;          ;?;14.02.2017;  ;?;    ;?;00064; ;N;An den Atzéngen               
02072;An den Jenken                           ;AN DEN JENKEN                           ;JENKEN    ;10007; ;N;          ;?;31.03.2004;  ;?;    ;?;00065; ;N;AN DEN JENKEN                 
02134;Rue Weissenbrill                        ;RUE WEISSENBRILL                        ;WEISSENBRI;14758; ;N;          ;?;04.02.2003;  ;?;    ;?;00065; ;N;RUE WEISSENBRILL              
06660;Rue des Ateliers                        ;RUE DES ATELIERS                        ;ATELIERS  ;14902; ;N;          ;?;02.05.2000;  ;?;    ;?;00065; ;N;Rue des Ateliers              
06661;Rue Pierre Grégoire                     ;RUE PIERRE GREGOIRE                     ;GREGOIRE  ;10678; ;N;          ;?;24.03.2003;  ;?;    ;?;00065; ;N;Rue Pierre Grégoire           
06704;Auf der Kreuzheck                       ;AUF DER KREUZHECK                       ;KREUZHECK ;     ;?;O;          ;?;23.05.2000;  ;?;    ;?;00065; ;N;Auf der Kreuzheck             
06772;Rue Oberst Daessent                     ;RUE OBERST DAESSENT                     ;DAESSENT  ;10238; ;N;          ;?;20.10.2000;  ;?;    ;?;00065; ;N;Rue Oberst Daessent           
06940;Rue Dicks                               ;RUE DICKS                               ;DICKS     ;14712; ;N;          ;?;16.02.2001;  ;?;    ;?;00065; ;N;Rue Dicks                     
06941;Place J.F. Kennedy                      ;PLACE J.F. KENNEDY                      ;KENNEDY   ;14753; ;N;          ;?;16.02.2001;  ;?;    ;?;00065; ;N;Place J.F. Kennedy            
06942;Rue de l'Industrie                      ;RUE DE L'INDUSTRIE                      ;INDUSTRIE ;     ;?;N;16.02.2001; ;16.02.2001;  ;?;    ;?;00065; ;N;Rue de l'Industrie            
02073;An der Prenzewiss                       ;AN DER PRENZEWISS                       ;PRENZEWISS;10008; ;N;          ;?;04.02.2003;  ;?;    ;?;00065; ;N;AN DER PRENZEWISS             
02092;Rue d'Athus                             ;RUE D'ATHUS                             ;ATHUS     ;14705; ;N;          ;?;04.02.2003;N ; ;5B  ; ;00065; ;N;RUE D'ATHUS                   
02093;Rue de l'Eglise                         ;RUE DE L'EGLISE                         ;EGLISE    ;14715; ;N;          ;?;04.02.2003;N ; ;5B  ; ;00065; ;N;RUE DE L'EGLISE               
02094;Rue de l'Hôtel de Ville                 ;RUE DE L'HOTEL DE VILLE                 ;HOTEL     ;14754; ;N;          ;?;04.02.2003;  ;?;    ;?;00065; ;N;RUE DE L'HOTEL DE VILLE       
02095;Rue de l'Indépendance                   ;RUE DE L'INDEPENDANCE                   ;INDEPENDAN;14723; ;N;          ;?;04.02.2003;  ;?;    ;?;00065; ;N;RUE DE L'INDEPENDANCE         
02096;Rue de la Chiers                        ;RUE DE LA CHIERS                        ;CHIERS    ;14711; ;N;          ;?;04.02.2003;  ;?;    ;?;00065; ;N;RUE DE LA CHIERS              
02097;Rue de la Liberté                       ;RUE DE LA LIBERTE                       ;LIBERTE   ;14730; ;N;          ;?;04.02.2003;  ;?;    ;?;00065; ;N;RUE DE LA LIBERTE             
02098;Rue de la Paix                          ;RUE DE LA PAIX                          ;PAIX      ;14739; ;N;          ;?;04.02.2003;  ;?;    ;?;00065; ;N;RUE DE LA PAIX                
